album_id	name	billboard	artists	popularity	total_tracks	album_type	image_url
6JqV9up4l7XJa766XQbpXz	Greatest Hits	Greatest Hits	{'6roFdX1y5BYSbp60OTJWMd': 'Tim McGraw'}	44	15	compilation	https://i.scdn.co/image/4fec6e7c4309a0c7e5d3637f99ad5512281139cd
7gWjLQOyE4rVuKeTIE1Hzb	No Love Boulevard	No Love Boulevard	{'6MrdwyCIKbpXmTKQBlG3uq': 'Z-Ro'}	51	14	album	https://i.scdn.co/image/c76a8b51f2606e7c1d37721a1a4ddba903109785
2BQ1RdyWTHNxJPbsSQigVy	B-Sides and Rarities	B-Sides And Rarities	{'56ZTgzPBDge0OvCGgMO3OY': 'Beach House'}	36	14	album	https://i.scdn.co/image/ea18f12077ac7e727184d7b522ed676e3cb9a9a6
2se9vEQ4zC8kP4xtR9zg5G	1967 - Sunshine Tomorrow	1967: Sunshine Tomorrow	{'3oDbviiivRWhXwIE8hxkVV': 'The Beach Boys'}	38	65	album	https://i.scdn.co/image/f7e4c398406a489e2ab3db067a6faa1163a364e1
17xDx4Dx8v0KaGExvSl238	Gravebloom	Gravebloom	{'4tDkeVxH0CSkNiLVrsYmQs': 'The Acacia Strain'}	43	11	album	https://i.scdn.co/image/eb34c1a279ff4b79e42546f9e35736e7bf53155f
5UWEPNU1vVbtxCBvI0ptOW	MOSAIC	MOSAIC	{'41Q0HrwWBtuUkJc7C1Rp6K': '311'}	53	17	album	https://i.scdn.co/image/03abb74c616bddd26f53da8d42ea3fb1fe303529
5GbASKPwYwyJrNP9PqeXEE	Greatest Hits 2	Greatest Hits 2	{'2bA6fzP0lMAQ4kz6CF61w8': 'Toby Keith'}	52	14	album	https://i.scdn.co/image/319522c851cfd851232a2b5315d08688115ab111
48zisMeiXniWLzOQghbPqS	Motion	Motion	{'7CajNmpbOovFoOoasH2HaY': 'Calvin Harris'}	82	15	album	https://i.scdn.co/image/35f57037a887e9b35037bd82eb23c84a69a28ab4
6QYvXMy5cCaY4ixowAb5sw	BOOMIVERSE	Boomiverse	{'2ht3wxeT69CzyKFChNnNAB': 'Big Boi'}	64	12	album	https://i.scdn.co/image/4e10e5ee5a67af4cacfb17dc133ee280340c5bb9
2aTcDg5ANcTByL4cACYcsL	Lynyrd Skynyrd Family & Southern Rock Classics	Family	{'0LyfQWJT6nXafLPZqxe9Of': 'Various Artists'}	16	19	compilation	https://i.scdn.co/image/efdcd1b7d2b586413185c531cbbb54b984561d1b
4NbiqWISvtpKiWFwpmtzTF	Strength Of A Woman	Strength Of A Woman	{'1XkoF8ryArs86LZvFOkbyr': 'Mary J. Blige'}	51	14	album	https://i.scdn.co/image/be2f373c272368bd45e7e3350b2f9d889ef9bccc
5BvgP623rtvlc0HDcpzquz	Katy Perry - Teenage Dream: The Complete Confection	Teenage Dream	{'6jJ0s89eD6GaHleKKya26X': 'Katy Perry'}	81	19	album	https://i.scdn.co/image/33080534f9716c159af3cc491162a3e8745e6d84
3VNTh6evo3MyUsStAiatcY	Aerosmith's Greatest Hits	Aerosmith's Greatest Hits	{'7Ey4PD4MYsKc5I2dolUwbH': 'Aerosmith'}	64	10	compilation	https://i.scdn.co/image/96f22afcf6eaf5d1a9deb873ee3586f0911b1c6b
0xtTojp4zfartyGtbFKN3v	Crack-Up	Crack-Up	{'4EVpmkEwrLYEg6jIsiPMIb': 'Fleet Foxes'}	64	11	album	https://i.scdn.co/image/ab271d811b2f755d07657a2b4b924a6ec1b13c6e
1bphIktMvuXo7VvaT75nSK	Together At Last	Together At Last	{'2rDxtYUzTAYJJE3Bl3Z5IN': 'Jeff Tweedy'}	50	11	album	https://i.scdn.co/image/875611f91cc6d2adfa6b2c60077883da869b24c8
7u9j0ykp9ZdC8DBf44B6bb	Live at Carnegie Hall - An Acoustic Evening	Live At Carnegie Hall: An Acoustic Evening	{'2SNzxY1OsSCHBLVi77mpPQ': 'Joe Bonamassa'}	43	15	album	https://i.scdn.co/image/170f3a1290e755bdbdd726a46ed96dd3a865ca74
7JfNsFxp2BfJNmgxxkiRoJ	Murder of the Universe	Murder Of The Universe	{'6XYvaoDGE0VmRt83Jss9Sn': 'King Gizzard & The Lizard Wizard'}	43	21	album	https://i.scdn.co/image/bebd90f3d11fe33604db1240abc304c9c83eed58
7wFemlqVIKkRz5I8uo6ukE	The Mission	The Mission	{'4salDzkGmfycRqNUbyBphh': 'Styx'}	45	14	album	https://i.scdn.co/image/dc8ad27d507b4f0577afa9f61a01bc5a3b46786a
1j2x7FJXTgUT0X5hZ8TDXE	Dark Sky Paradise	Dark Sky Paradise	{'0c173mlxpT3dSFRgMO8XPh': 'Big Sean'}	74	12	album	https://i.scdn.co/image/459a41f6504626d0290335a7c349d5c8f02f6503
3Rz6kF8eGqrDOEteo5YsBj	How Did We Get So Dark?	How Did We Get So Dark?	{'2S5hlvw4CMtMGswFtfdK15': 'Royal Blood'}	68	10	album	https://i.scdn.co/image/9ccf4a8669fcd328d7288d4232518cf0cc0747f8
0hV5tUdhxoe9ul2YVqco6b	Lindsey Buckingham Christine McVie	Lindsey Buckingham Christine McVie	{'3Dzj993UEz8Z5ovxuirzFO': 'Lindsey Buckingham', '6RCsx4p5smZHYz2P5HLcL2': 'Christine McVie'}	38	10	album	https://i.scdn.co/image/000b7571ed7dbbf6a5275cd9dc5049f5739fdf27
0eZiXvvAJcvONgxZJAo3Ms	Wrong One to Fuck With	Wrong One To Fuck With	{'2DqzOWVL2ly48IA9bpZdie': 'Dying Fetus'}	46	11	album	https://i.scdn.co/image/61a02dc436136853bf0d3337d4efed438a6df0f4
04ugkZY6YXmMGHiF7LVtiq	New Waves (Bonus Track Edition)	New Waves	{'5spEJXLwD1sKUdC2bnOHPg': 'Bone Thugs-N-Harmony'}	50	15	album	https://i.scdn.co/image/144c03b8fd84fff1f0aeee57d78c130054a2d4a3
0rmhjUgoVa17LZuS8xWQ3v	Pure Heroine	Pure Heroine	{'163tK9Wjr9P9DmM0AVK7lm': 'Lorde'}	78	10	album	https://i.scdn.co/image/f06f0658ccc185e6e884fe4af76b217c4fe478c7
5zClcGCSWj926AMjvBNSLc	Songs About Jane: 10th Anniversary Edition	Songs About Jane	{'04gDigrS5kc9YWfZHwBETP': 'Maroon 5'}	80	29	album	https://i.scdn.co/image/a55912da6dd0f63a6b506b70510a83999353730e
6e23ziIWawFQq8xHomtOxA	H.E.R, Vol. 2	H.E.R., Vol. 2	{'7Gpiq1hkihIM3qkYsbAQHy': 'Chopemup Green'}	3	8	album	https://i.scdn.co/image/61d5d6696489b93ca922eb2708927d55417b16dc
6ZQyMrmlg95L8gy63Pnm33	Major Key	Major Key	{'0QHgL1lAIqAw0HtD7YldmP': 'DJ Khaled'}	60	14	album	https://i.scdn.co/image/a0a06cef84b391ca8e377500ff3efe6371af47e3
1SBws28Detn5C4j4oCLLNU	We're All Alright!	We're All Alright!	{'1LB8qB5BPb3MHQrfkvifXU': 'Cheap Trick'}	28	10	album	https://i.scdn.co/image/d629263506667839be2202ec4078cd972601ba54
6KC06etxRkjUDzvfxU5sgA	Homey	Homey	{'2JFljHPanIjYy2QqfNYvC0': 'Chon'}	58	12	album	https://i.scdn.co/image/4b097f033cc20d982b91aac70090d769c924e4ab
1fjfAcogKIsC1KYZtfsTK0	So You Wannabe an Outlaw	So You Wannabe An Outlaw	{'2UBTfUoLI07iRqGeUrwhZh': 'Steve Earle'}	38	12	album	https://i.scdn.co/image/ba9564210ed4d39e8e40175a4ff10692fc7d8787
6ZZbMKUghvClcRLF5pZT6Y	From The Outside	From The Outside	{'4JNfz6aO9ZFz0gp5GY88am': 'Hey Violet'}	69	12	album	https://i.scdn.co/image/cabdaf47653c1a2664bca082d30f7b5e0b7c106e
2XhQwji1ixgjca0XzkiTek	Is This The Life We Really Want?	Is This The Life We Really Want?	{'40DqL6Tv84cKT2pH2NMs9r': 'Roger Waters'}	55	12	album	https://i.scdn.co/image/66d6d577361dba015046a472f1593de06ea88246
7hB7e7ohExRC6Hfx5ftB7J	Fingerprints	Fingerprints	{'6eKWqnckwdIlSnjaYgIyxv': 'Eli Young Band'}	59	11	album	https://i.scdn.co/image/2b5833e50580afcb4a46d2ea8fa67cd4124efb52
7jdSTiR96uRP2BsetUSLKB	Incorruptible	Incorruptible	{'3KEixcRfBS5K3E91Vn1Kdy': 'Iced Earth'}	45	10	album	https://i.scdn.co/image/1fb4c29690b438376c906dfb999aff215868967b
6eedtCtCjibu80yOhylSGL	Berry Is On Top	Chuck	{'293zczrfYafIItmnmM3coR': 'Chuck Berry'}	69	12	album	https://i.scdn.co/image/10c8b262feae43c88a1ac59aa0d5c6fff6d3c676
4sz6Fn4BYORRLIc1AvQwQx	Wolves	Wolves	{'6Wr3hh341P84m3EI8qdn9O': 'Rise Against'}	64	11	album	https://i.scdn.co/image/04c5f7bafe678ab0b47e75d99544e8502c23e293
7ndqT6LH9o6YQ5uA7aT0St	Best of Volume 1	Best Of Volume 1	{'2cnMpRsOVqtPMfq7YiFE6K': 'Van Halen'}	57	17	compilation	https://i.scdn.co/image/c8b4ec9c83d4e67e3d9e2c7f9421e5817fd6f43d
3GU8BzFEAdFSRjc8jZkL3S	La La Land (Original Motion Picture Soundtrack)	La La Land	{'0LyfQWJT6nXafLPZqxe9Of': 'Various Artists'}	74	15	compilation	https://i.scdn.co/image/78c13f244fa359bf371b8980ac6c3a0756ae06d4
4MoVPs5mVFmZ4N6RmNTFWB	The Return of East Atlanta Santa	The Return Of East Atlanta Santa	{'13y7CgLHjMVRMDqxdx0Xdo': 'Gucci Mane'}	67	13	album	https://i.scdn.co/image/8d20ea0526e0e3eb05d775b050af16a66c4b1c72
6kcDKcht2MzEizeqtioYtP	Ti Amo	Ti Amo	{'1xU878Z1QtBldR7ru9owdU': 'Phoenix'}	56	10	album	https://i.scdn.co/image/758dfe8f84b078e49af9e71a66012a4b081ff54a
0IJ8KmhJausnsCjUvgM5vY	Trouble Maker (Deluxe Edition)	Trouble Maker	{'6xTk3EK5T9UzudENVvu9YB': 'Rancid'}	52	19	album	https://i.scdn.co/image/cae0b90c528f2c1e5824164fd699490c74d209b1
6ydNEXDKStg8sS4SAFzTvq	Revolution Come...Revolution Go (Deluxe Edition)	Revolution Come... Revolution Go	{'5zoKOcTDI9EMOhGNaxL708': "Gov't Mule"}	41	18	album	https://i.scdn.co/image/ef00276984451f68fd0f48d43e06fb3e1a5d339f
1pu8iLM36n215HduYPQdZE	Rake It Up (Originally performed by Yo Gotti and Mike Will Made-It and Nicki Minaj)	Gotti Made-it	{'2Z88fKsL22PDUEVWwAR1RT': '2017 Dynamo Hitz'}	2	2	single	https://i.scdn.co/image/9871a7d7941ad9b5fb6c130ec19a082ec9fa84c4
3lBPyXvg1hhoJ1REnw80fZ	RELAXER	Relaxer	{'3XHO7cRUPCLOr6jwp8vsx5': 'alt-J'}	62	8	album	https://i.scdn.co/image/f8e9527a5f67acda0019277ad0cf67b311da85d1
6Rp9IG10sFNDKa7EE6tjJp	Truth Is A Beautiful Thing (Deluxe)	Truth Is A Beautiful Thing	{'3Bd1cgCjtCI32PYvDC3ynO': 'London Grammar'}	62	18	album	https://i.scdn.co/image/d728181408ac5b26294eba3ffc687e6db0c60ce4
43otFXrY0bgaq5fB3GrZj6	The Getaway	The Getaway	{'0L8ExT028jH3ddEcZwqJJ5': 'Red Hot Chili Peppers'}	76	13	album	https://i.scdn.co/image/8deed63f89e0a215e90de1ee5809780921a47747
0SVt148hDLtlcJ95kIngKE	Back To Us	Back To Us	{'0a1gHP0HAqALbEyxaD5Ngn': 'Rascal Flatts'}	59	10	album	https://i.scdn.co/image/edeca1e5df4717b03b9fa3b9554a9939de40b975
0KAhv0UFmkjf2MpTFh0KNd	Wonder Woman (Original Motion Picture Soundtrack)	Wonder Woman	{'2vuXYcTqreOLLnlKtMV5UG': 'Rupert Gregson-Williams'}	58	15	album	https://i.scdn.co/image/88707eb80dbe5f806b32845d7abd3bfbd417ff64
4ndJxe42Hbq0J2GpNGqrQw	Under Your Spell	Under Your Spell	{'16AVsBqzmIZTNHd0eX8VbK': 'The Birthday Massacre'}	49	11	album	https://i.scdn.co/image/9b31620cc66d667888853dc2588190ce1bd2ec38
4k5sb7GI0J55nMSyIHJsXg	Death Certificate (25th Anniversary Edition)	Death Certificate	{'3Mcii5XWf6E0lrY3Uky4cA': 'Ice Cube'}	65	23	album	https://i.scdn.co/image/f2ea45e577a44db366edd9594ce2c30c12a8aee0
48oEbT2demuZV5mRLlbaLC	You Don't Own Me Anymore	You Don't Own Me Anymore	{'5fIZHCg2de8322HZodBDWL': 'The Secret Sisters'}	49	12	album	https://i.scdn.co/image/cfd7e26269a66373670270799ebd61a80906295c
3C4wWZRrQkuPx4PAnWnIpm	Timeless - The All-Time Greatest Hits	Timeless: The All-Time Greatest Hits	{'1LZEQNv7sE11VDY3SdxQeN': 'Bee Gees'}	54	21	compilation	https://i.scdn.co/image/e54e76f3c0ee01ff5781c0a2f82d3b7ed3312ab1
22tvjNIMz38gPsxhXh1r9c	Binary	Binary	{'0AiTwNtYX8m4uhfU7rJ8RD': 'Ani DiFranco'}	30	11	album	https://i.scdn.co/image/4448fe448274afe71429a8771f5a2cd91662d771
4smRLX0wglNhMXGyahWuUf	The First Time	The First Time	{'3RqBeV12Tt7A8xH3zBDDUF': 'Kelsea Ballerini'}	67	12	album	https://i.scdn.co/image/e154469f006186029456b13e2593f1b38831a5b6
3X1Ljgkvf2cLwi8mMjhvKy	SHINE	SHINE	{'67nwj3Y5sZQLl72VNUHEYE': 'Wale'}	65	14	album	https://i.scdn.co/image/f77138dabda832c85e452e2d8cc6edb20a83c136
7doTG5LQMIItqPiqdHLqu5	Latin Hits for Summer 2017	Summer Latin Hits 2017	{'0LyfQWJT6nXafLPZqxe9Of': 'Various Artists'}	17	18	compilation	https://i.scdn.co/image/5ba4c16be1540acda1da40254cdabd933ef96112
0gpNGTVNivS2wB32tzV3OH	Last Young Renegade	Last Young Renegade	{'46gyXjRIvN1NL1eCB8GBxo': 'All Time Low'}	65	10	album	https://i.scdn.co/image/50ad019e857a4f9e5ff945ee60bd610079d66ee7
0OSYZ7EMRs14RPvwowd13F	Waiting on a Song	Waiting On A Song	{'6YWdHD3R863Apw1hkx3BwC': 'Dan Auerbach'}	65	10	album	https://i.scdn.co/image/6dff345c38905b4ae287cbe9e16e72d76a660233
10HKbC9lKDHGQvndGck6XJ	Gone Now	Gone Now	{'2eam0iDomRHGBypaDQLwWI': 'Bleachers'}	65	12	album	https://i.scdn.co/image/d8c12f5eab56fd3463682e6362864619aa1938b9
7wxpajBgcfiRwooT3JvYwH	Life Is Good	Life Is Good	{'5kQGFREO5FzMBMsAO3cEtj': 'Flogging Molly'}	52	12	album	https://i.scdn.co/image/d0f900a4e755797e270fc48a591ad502b750b107
2GkDG2SbBX4lewmepYLAYV	America, Location 12	America, Location 12	{'6v4jPZO3UIDNJIgdxRxtr9': 'Dispatch'}	59	11	album	https://i.scdn.co/image/1c2586e50ea79ca7522e75e61df79be09529d532
1ncwMEoGrqCp9lYBIYQFIK	Ol' Wheeler	Ol' Wheeler	{'6PjV05LlULv9XmFu7HeAia': 'Wheeler Walker Jr.'}	51	11	album	https://i.scdn.co/image/40f5a7252d7856e3298bfdcbdaa39ffeaa0717a5
6EVYTRG1drKdO8OnIQBeEj	My Everything (Deluxe)	My Everything	{'66CXWjxzNUsdJxJ2JdwvnR': 'Ariana Grande'}	84	15	album	https://i.scdn.co/image/7317e854667da26446576a747d1efe8d9d58e92d
00kU4HzJ0Uvr3PGBxrqt14	The Transition of Mali	The Transition Of Mali	{'4S4kD5NBlgaq4YLBQSEMyY': 'Mali Music'}	50	12	album	https://i.scdn.co/image/fce0fd09d58597135cce1b8996892ec02f55c399
4HKQRECxozbRjqfNU0h0VX	A Decade Of Hits 1969-1979	A Decade Of Hits 1969-1979	{'4wQ3PyMz3WwJGI5uEqHUVR': 'The Allman Brothers Band'}	31	16	compilation	https://i.scdn.co/image/796832b060adec7fb4e9740590983b428db47493
5hjlMSENMKPc21HuK3mINd	Shadows Inside	Shadows Inside	{'2OTuoIi28WybVbVcykc237': 'Miss May I'}	56	10	album	https://i.scdn.co/image/baa751a70e783a2a5f77259c3e5ebba6e4c091eb
4wuYQ9hyF1EGmrtjMpgpE9	California	California	{'6FBDaR13swtiWwGhX1WQsP': 'blink-182'}	68	16	album	https://i.scdn.co/image/a2a04fc9899e6aae95b30934ebc745925c2ea048
26OJfCFh7u9WmHd3Y3q8IS	a girl a bottle a boat	A Girl A Bottle A Boat	{'3FUY2gzHeIiaesXtOAdB7A': 'Train'}	64	11	album	https://i.scdn.co/image/a8f82298052fdfd8048833785125e540037de0eb
5HLuIHrmhJ64gTWAFgNj9Z	Ultimate Hits: Rock And Roll Never Forgets	Ultimate Hits: Rock And Roll Never Forgets	{'485uL27bPomh29R4JmQehQ': 'Bob Seger'}	54	26	compilation	https://i.scdn.co/image/dcb262aae576b896f21fad0a3538714bab0421b1
4KTUNKma9YpiSbioeui4pW	Crooked Teeth (Deluxe)	Crooked Teeth	{'4RddZ3iHvSpGV4dvATac9X': 'Papa Roach'}	69	29	album	https://i.scdn.co/image/238f55ed16ff0933c7b634167cdbe5e25ed64eb9
3IIkKs8NIWAnl5P6GIZiCq	F.T.F.O.M.F.	F.T.F.O.M.F.	{'3dEDgYlCp3Ag2V9qzyWR9c': 'Shaggy 2 Dope'}	35	16	album	https://i.scdn.co/image/9a2e7d501f8d5ea86281cb6c3dc2b72c792e92b4
30KREAF4LZgDwMcxaARSbf	Black Laden Crown	Black Laden Crown	{'34c4iQ5tkaZKu6Sv28BTde': 'Danzig'}	37	9	album	https://i.scdn.co/image/6a764b56ee3ab6014fd415f10c25a4c9aca3f770
29sTacnS0qA9xri6YS8xLA	Superunknown (Deluxe Edition)	Superunknown	{'5xUf6j4upBrXZPg6AI4MRK': 'Soundgarden'}	74	32	album	https://i.scdn.co/image/555e60a4ca0e8dd0197c1bf076fca34a4c921ba4
78guAsers0klWl6RwzgDLd	Audioslave	Audioslave	{'2ziB7fzrXBoh1HUPS6sVFn': 'Audioslave'}	77	14	album	https://i.scdn.co/image/d0cd8c42f2816b208641d030f809d155a7484756
0Y5Wlv2OJKaW0uDJ5HnUfy	At Fillmore East	At Fillmore East	{'4wQ3PyMz3WwJGI5uEqHUVR': 'The Allman Brothers Band'}	49	7	album	https://i.scdn.co/image/376c5b6a96ba9039f2ba3e550172b1375b259fca
10bNKmk6ZxM6HRB5mwh4SU	Kids In The Street	Kids In The Street	{'3znXuXT3xkCtjgOxXBBVnq': 'Justin Townes Earle'}	47	12	album	https://i.scdn.co/image/77aaa3d5c0d3ae70dd1bd932a8c78dc06a9530ab
6swV0WUnPygRIMgEKn6Ige	ALL-AMERIKKKAN BADA$$	All-Amerikkkan Bada$$	{'2P5sC9cVZDToPxyomzF1UH': 'Joey Bada$$'}	73	12	album	https://i.scdn.co/image/f1c7856e2e9236385a1fcffc2fb274c4d33aaac5
0ezkpFcE5jANBI2ZrmvhQY	This Is A Challenge	This Is A Challenge	{'0LyfQWJT6nXafLPZqxe9Of': 'Various Artists'}	57	15	compilation	https://i.scdn.co/image/6c2c2018ca95692c5d6d48a66b3b58524688bb33
1wzKjL078JEEv3weMFOGa7	God's Problem Child	God's Problem Child	{'5W5bDNCqJ1jbCgTxDD0Cb3': 'Willie Nelson'}	50	13	album	https://i.scdn.co/image/95e8947db36bfbba7c35d6d3405a9db24474f0d3
1b5apv16VBzNbdEQUvRrgg	This Is My Town: Songs Of New York	This Is My Town: Songs Of New York	{'3alW3LYQS8K29z8C8NSLIX': 'Barry Manilow'}	43	10	album	https://i.scdn.co/image/833e46541f61bb8588704a897705af2c539f5ed7
58BEJ01sL8wK5LV3TPyngC	Singles - Original Motion Picture Soundtrack	Singles	{'0LyfQWJT6nXafLPZqxe9Of': 'Various Artists'}	58	13	album	https://i.scdn.co/image/a5dbee1b0f024b9e9dbcb1633600848d9405655a
5FjUdfCXezlLwJEDuGel0I	The Theory of Everything (Original Motion Picture Soundtrack)	Everything, Everything	{'3IpQziA6YwD53PQ5xbwgLF': 'Jóhann Jóhannsson'}	60	27	album	https://i.scdn.co/image/550cd4097b7e6106495a6c4bbeed4daef2891bf7
4HGpekiabmZyat5xw23uZB	Neva Left	Neva Left	{'7hJcb9fa4alzcOq3EaNPoG': 'Snoop Dogg'}	54	16	album	https://i.scdn.co/image/d08269b9b13ba12ca9ece86c9675d246484e38e7
2W6MaUiInBkna5DfBES4E3	Badmotorfinger (25th Anniversary Remaster)	Badmotorfinger	{'5xUf6j4upBrXZPg6AI4MRK': 'Soundgarden'}	64	12	album	https://i.scdn.co/image/b505958e8359b010399ef6fd43e03b6bfc515d8c
3Ezv8bXs9vS908aaKdWrQ3	The King & I	The King & I	{'5me0Irg2ANcsgc93uaYrpb': 'The Notorious B.I.G.', '5NDMothbpdpq2xHqSjrrWn': 'Faith Evans'}	53	25	album	https://i.scdn.co/image/1e6aa6666b82b8b20004bb704708c32de0d91509
1mMy79IOzwQyoD6dg8568p	Temple Of The Dog (Deluxe Edition)	Temple Of The Dog	{'0iHb0mCbqZTYeb4y9Pirrd': 'Temple Of The Dog'}	62	25	album	https://i.scdn.co/image/9c33e1d58e3fba06aa42d41972f0a2ebf301f6f3
24QtdNLprYc0U57zdMcQoc	Songbook	Songbook	{'0XHiH53dHrvbwfjYM7en7I': 'Chris Cornell'}	61	17	album	https://i.scdn.co/image/66d3dc3445bb5951a5a3950d0c883eee210aa8f3
3Ohwm7WsUS6AJd56VnNlJX	Natasha, Pierre & the Great Comet of 1812 (Original Broadway Cast Recording)	Natasha, Pierre & The Great Comet Of 1812	{'0LyfQWJT6nXafLPZqxe9Of': 'Various Artists'}	55	27	compilation	https://i.scdn.co/image/b8a10c129e5b4a6d61b51ad3b7c482c51536beb9
6VTTkMIKHhmFsZkKXsvS5I	Goths	Goths	{'3hyGGjxu73JuzBa757H6R5': 'The Mountain Goats'}	42	12	album	https://i.scdn.co/image/48fcdc4cb0b345dc06d5f0c84372ff48c0db19f4
3MkcfcWjL0cey5ugIsDe2i	Connect The Dots	Connect The Dots	{'5ivCbtrcD5N4rD337xIb2z': 'MisterWives'}	59	11	album	https://i.scdn.co/image/441145e583153d96adfea197eca1294c7d10582c
2CbMgWfTfT4n80PjrDkbbt	Poison The Parish (Deluxe Edition)	Poison The Parish	{'6B5c4sch27tWHAGdarpPaW': 'Seether'}	60	15	album	https://i.scdn.co/image/7076cfa0c9b298a137eb6b572f5fb32d45a22c04
3LK7hcUclaOADKgdIjYW1r	World Be Gone	World Be Gone	{'0z5DFXmhT4ZNzWElsM7V89': 'Erasure'}	28	10	album	https://i.scdn.co/image/1cdcb87874401a3b68aa9888c84e6aad7a9fd627
2FNk380jCQyICbwtkOdEHE	GALLERY	Gallery	{'7hOGhpa8RMSuDOWntGIAJt': 'A R I Z O N A'}	68	12	album	https://i.scdn.co/image/83ec2e655ae2180a999ea006e4878fb9ef4bc817
0n7hphNFF3s9pov8oaATFl	Higher Truth	Higher Truth	{'0XHiH53dHrvbwfjYM7en7I': 'Chris Cornell'}	58	16	album	https://i.scdn.co/image/3469ef68d254315394b269a451c1cff6f8c4fd8f
1IVa98im1RfxYp6qeOIg2B	Down On The Upside	Down On The Upside	{'5xUf6j4upBrXZPg6AI4MRK': 'Soundgarden'}	61	16	album	https://i.scdn.co/image/3eb285d4337c66e0f79807d17355baedbf5279ac
7dRdaGSxgcBdJnrOviQRuB	Life After Death (2014 Remaster)	Life After Death	{'5me0Irg2ANcsgc93uaYrpb': 'The Notorious B.I.G.'}	78	24	album	https://i.scdn.co/image/6a79792a433af1786048c1dac022f5ab33f093f0
3Kbuu2tHsIbplFUkB7a5oE	Revival (Deluxe)	Revival	{'0C8ZW7ezQVs4URX5aX7Kqx': 'Selena Gomez'}	74	16	album	https://i.scdn.co/image/ee45013ffd4e68f43afd8961e919d8c80e54e35e
3nZrIskMQdaS5KWw45PIjd	Mis Planes Son Amarte	Mis Planes Son Amarte	{'0UWZUmn7sybxMCqrw9tGa7': 'Juanes'}	67	12	album	https://i.scdn.co/image/482087103b5262247d387931eb49727451ec56b9
50TqRJtlw7Q9olnIuLpKnO	Back 2 Life	Back 2 Life	{'1EyK0glCKdNVaKjVxFOHCD': 'LeToya Luckett'}	44	13	album	https://i.scdn.co/image/dce36eb8ee045bbe6f71336b1e5755e64695306d
5MSulOhAWko8b4VbReKjYv	Turn Up The Quiet	Turn Up The Quiet	{'5z1VAFwT35EVvCp1XlZZuL': 'Diana Krall'}	63	11	album	https://i.scdn.co/image/12ef9bb300cd4a4cff633e53aa12475e8b9139b8
5ydxZvaUjU4dZqAeAZUyBt	DREAMCAR	DREAMCAR	{'4a4ZqWAUWjDNAnBTfxhJFn': 'DREAMCAR'}	38	12	album	https://i.scdn.co/image/b4502ac6f9121da1b69d9632749d1ee61cd765d3
1rMmiDKa8V5H9yYTPAbLng	Human (Deluxe)	Human	{'4f9iBmdUOhQWeP7dcAn1pf': "Rag'n'Bone Man"}	77	19	album	https://i.scdn.co/image/32cd1e793e60dc3d05c4eae10338884618240a45
6XzoFb3hP14jVQeCMRdVJR	This Old Dog	This Old Dog	{'3Sz7ZnJQBIHsXLUSo0OQtM': 'Mac DeMarco'}	69	13	album	https://i.scdn.co/image/67dd3c593f720976a3947bc2a4be2f01428f1236
7mhrGQKxLFJPY2J4TXtA0A	4Ever	4Ever	{'5a2EaR3hamoenG9rDuVn8j': 'Prince'}	59	40	compilation	https://i.scdn.co/image/b9177ffb199e55aa571c8149c2447eaca5f4e108
08eweM0IZoZPCCxODbrMoL	Thank You (Deluxe Version)	Thank You	{'6JL8zeS1NmiOftqZTRgdTz': 'Meghan Trainor'}	73	17	album	https://i.scdn.co/image/ef7394d6936e85ef90350c1d067d269e00583676
1UIJP9DCMMfs5aeXLWY4GO	Ether	Ether	{'5ndkK3dpZLKtBklKjxNQwT': 'B.o.B'}	47	12	album	https://i.scdn.co/image/cea635b2fdc38c9e25df61611c437c317af86bf9
1xy141zMRluP7YaE94IawT	JEKYLL + HYDE	JEKYLL + HYDE	{'6yJCxee7QumYr820xdIsjo': 'Zac Brown Band'}	73	16	album	https://i.scdn.co/image/a3a4ddecb4b78c6b73301169dd7f43d09fcf8dd1
5dOpbgAmJeyoakKQ0QLWkR	The Incredible True Story	The Incredible True Story	{'4xRYI6VqpkE3UwrDrAZL8L': 'Logic'}	72	18	album	https://i.scdn.co/image/6d25bd982779e26081c55c5760a94fef529cd855
5ucBd1GYFRg0uVhP4a4AY6	Graveyard Shift	Graveyard Shift	{'6MwPCCR936cYfM1dLsGVnl': 'Motionless In White'}	64	12	album	https://i.scdn.co/image/35f55b98799a5a1d94ea80c268b866e42a667b4c
59X1CAudCyPp6c6wmg2PWx	Cover Stories: Brandi Carlile Celebrates 10 Years of the Story (An Album to Benefit War Child)	Cover Stories: Brandi Carlile Celebrates 10 Years Of The Story...	{'0LyfQWJT6nXafLPZqxe9Of': 'Various Artists'}	46	14	compilation	https://i.scdn.co/image/58143e70c8255af4b5bc698c6312b3c2068c4e8c
3Ka6oBfQ6rdAvQ1kK9KYvX	in•ter a•li•a	In-Ter A-Li-A	{'5E2rtn57BM2WPjwak4kGd5': 'At The Drive In'}	42	11	album	https://i.scdn.co/image/fa53add34feb28150ab788658787b645d3a4196c
4nSWX5A4xVomzrOEGDKLQ6	Slowdive	Slowdive	{'72X6FHxaShda0XeQw3vbeF': 'Slowdive'}	60	8	album	https://i.scdn.co/image/f329421be006952c25a84336a98ed788504da789
